,id,title,price,location,size,size_unit,bedrooms,bathrooms,location_region
1243,4114481,شقه للبيع 185م دابل 4غرف فيو اكبر بلازا بحي مروج سموحه من مجموعة المعماري,4692000,حي مروج سموحه الاسكندريه امام جرين بلازا,185,متر²,4,3,سموحة
1244,4127316,للبيع بأرقي كمبوند حي مروج شقه دوبلكس بحديقه 559م فيو نادي من مجموعة المعماري,17750000,حي مروج سموحه الاسكندريه امام جرين بلازا,559,متر²,7,6,سموحة
1245,4127318,امتلك شقه 191م لعشاق الفخامه سموحه حي مروج من مجموعة المعماري فيو نادي,5558100,حي مروج بارك بلازا سموحه الاسكندريه,191,متر²,4,3,سموحة
1246,3818698,امتلك شقه للبيع  154م بكمبوند بارك بلازا حي مروج سموحه من مجموعة المعماري,4081000,حي مروج سموحه الاسكندريه,154,متر²,3,2,سموحة
1247,4114458,شقه للبيع 175م اميز فيو للنادي واكبر بلازا بحي مروج سموحه من مجموعة المعماري,4375000,حي مروج سموحه الاسكندريه امام جرين بلازا,175,متر²,3,2,سموحة
1248,3818702,شقه للبيع 4غرف 191م فيو مميز جدا لنادي حي مروج سموحه من مجموعة المعماري,5414850,بارك بلازا كمبوند,191,متر²,4,2,سموحة
1249,4114474,اشقه للبيع 204م دابل فيو اكبر بلازا و نادي بحي مروج سموحه من مجموعة المعماري,5610000,حي مروج سموحه الاسكندريه امام جرين بلازا,204,متر²,4,3,سموحة
1250,4128320,استثمر شقتك 226م فى كمبوند مروج بفيوهات مميزة اقل مقدم تعاقد 15%,7763000,كمبوند مروج بارك بلازا المعمارى,226,متر²,4,3,سموحة
1251,4127283,احجز شقتك 191م كمبوند مروج سموح بفيوهات مميزة نادى مروج والاقساط على 5 سنوات,5415000,كمبوند مروج بارك بلازا المعمارى,191,متر²,3,3,سموحة
1252,4127263,تملك شقتك فى كمبوند مروج سموحة 184م بفيوهات مميزة بالتقسيط على 6 سنوات,4830000,كمبوند مروج بارك بلازا المعمارى,184,متر²,3,3,سموحة
1253,4114448,شقه للبيع 141م 3غرف فيو حديقه حي مروج سموحه من مجموعة المعماري,3694200,حي مروج سموحه الاسكندريه امام جرين بلازا,141,متر²,3,2,سموحة
1254,4114462,شقه للبيع 191م اميز فيو لنادي و اكبر بالازا بحي مروج سموحه من مجموعة المعماري,5481700,حي مروج سموحه الاسكندريه امام جرين بلازا,191,متر²,4,3,سموحة
1255,4114459,شقه للبيع 184م 4غرف و اميز دابل فيو بحي مروج سموحه من مجموعة المعماري,4802400,حي مروج سموحه الاسكندريه امام جرين بلازا,184,متر²,4,3,سموحة
1256,4114452,شقه للبيع 141م فيو حديقه بكمبوند بارك بلازا حي مروج سموحه من مجموعة المعماري,3694200,حي مروج سموحه الاسكندريه امام جرين بلازا,141,متر²,3,2,سموحة
1257,4127340,لعشاق للتميز و الرقي شقه للبيع204م دابل فيو في حي مروج سموحه من مجموعة المعماري,5650800,حي مروج اسكندريه امام جرين بلازا قلب سموحه,204,متر²,4,3,سموحة
1258,4127339,شقه للبيع 191م 4غرف فيو  مميز جدا لنادي حي مروج من مجموعة المعماري,5414850,حي مروج سموحه الاسكندريه,191,متر²,4,3,سموحة
1259,4127338,للبيع شقه لعشاق التميز 198م دابل فيو بحي مروج سموحه من مجموعة المعماري,5445000,حي مروج  بارك بلازا سموحه الاسكندريه امام جرين بلازا,198,متر²,4,3,سموحة
1260,4114478,شقه للبيع 175م دابل فيو اكبر بلازا و نادي بحي مروج سموحه من مجموعة المعماري,4375000,حي مروج سموحه الاسكندريه امام جرين بلازا,175,متر²,3,2,سموحة
1261,4114476,شقه للبيع 226م فيو متميز بكمبوند بارك بلازا حي مروج سموحه من مجموعة المعماري,7842200,حي مروج سموحه الاسكندريه امام جرين بلازا,226,متر²,5,4,سموحة
1262,4114479,شقه للبيع 204م دابل فيو اكبر بلازا ونادي  حي مروج سموحه من مجموعة المعماري,5691600,حي مروج سموحه الاسكندريه امام جرين بلازا,204,متر²,4,3,سموحة
1263,4114481,شقه للبيع 185م دابل 4غرف فيو اكبر بلازا بحي مروج سموحه من مجموعة المعماري,4692000,حي مروج سموحه الاسكندريه امام جرين بلازا,185,متر²,4,3,سموحة
1264,4127316,للبيع بأرقي كمبوند حي مروج شقه دوبلكس بحديقه 559م فيو نادي من مجموعة المعماري,17750000,حي مروج سموحه الاسكندريه امام جرين بلازا,559,متر²,7,6,سموحة
1265,4127318,امتلك شقه 191م لعشاق الفخامه سموحه حي مروج من مجموعة المعماري فيو نادي,5558100,حي مروج بارك بلازا سموحه الاسكندريه,191,متر²,4,3,سموحة
1266,3818698,امتلك شقه للبيع  154م بكمبوند بارك بلازا حي مروج سموحه من مجموعة المعماري,4081000,حي مروج سموحه الاسكندريه,154,متر²,3,2,سموحة
1267,4114458,شقه للبيع 175م اميز فيو للنادي واكبر بلازا بحي مروج سموحه من مجموعة المعماري,4375000,حي مروج سموحه الاسكندريه امام جرين بلازا,175,متر²,3,2,سموحة
1268,3818702,شقه للبيع 4غرف 191م فيو مميز جدا لنادي حي مروج سموحه من مجموعة المعماري,5414850,بارك بلازا كمبوند,191,متر²,4,2,سموحة
1269,4114474,اشقه للبيع 204م دابل فيو اكبر بلازا و نادي بحي مروج سموحه من مجموعة المعماري,5610000,حي مروج سموحه الاسكندريه امام جرين بلازا,204,متر²,4,3,سموحة
1270,4128320,استثمر شقتك 226م فى كمبوند مروج بفيوهات مميزة اقل مقدم تعاقد 15%,7763000,كمبوند مروج بارك بلازا المعمارى,226,متر²,4,3,سموحة
1271,4127283,احجز شقتك 191م كمبوند مروج سموح بفيوهات مميزة نادى مروج والاقساط على 5 سنوات,5415000,كمبوند مروج بارك بلازا المعمارى,191,متر²,3,3,سموحة
1272,4127263,تملك شقتك فى كمبوند مروج سموحة 184م بفيوهات مميزة بالتقسيط على 6 سنوات,4830000,كمبوند مروج بارك بلازا المعمارى,184,متر²,3,3,سموحة
1273,4114448,شقه للبيع 141م 3غرف فيو حديقه حي مروج سموحه من مجموعة المعماري,3694200,حي مروج سموحه الاسكندريه امام جرين بلازا,141,متر²,3,2,سموحة
1274,4114462,شقه للبيع 191م اميز فيو لنادي و اكبر بالازا بحي مروج سموحه من مجموعة المعماري,5481700,حي مروج سموحه الاسكندريه امام جرين بلازا,191,متر²,4,3,سموحة
1275,4114459,شقه للبيع 184م 4غرف و اميز دابل فيو بحي مروج سموحه من مجموعة المعماري,4802400,حي مروج سموحه الاسكندريه امام جرين بلازا,184,متر²,4,3,سموحة
1276,4114452,شقه للبيع 141م فيو حديقه بكمبوند بارك بلازا حي مروج سموحه من مجموعة المعماري,3694200,حي مروج سموحه الاسكندريه امام جرين بلازا,141,متر²,3,2,سموحة
1277,4127340,لعشاق للتميز و الرقي شقه للبيع204م دابل فيو في حي مروج سموحه من مجموعة المعماري,5650800,حي مروج اسكندريه امام جرين بلازا قلب سموحه,204,متر²,4,3,سموحة
1278,4127339,شقه للبيع 191م 4غرف فيو  مميز جدا لنادي حي مروج من مجموعة المعماري,5414850,حي مروج سموحه الاسكندريه,191,متر²,4,3,سموحة
1279,4127338,للبيع شقه لعشاق التميز 198م دابل فيو بحي مروج سموحه من مجموعة المعماري,5445000,حي مروج  بارك بلازا سموحه الاسكندريه امام جرين بلازا,198,متر²,4,3,سموحة
1280,4114478,شقه للبيع 175م دابل فيو اكبر بلازا و نادي بحي مروج سموحه من مجموعة المعماري,4375000,حي مروج سموحه الاسكندريه امام جرين بلازا,175,متر²,3,2,سموحة
1281,4114476,شقه للبيع 226م فيو متميز بكمبوند بارك بلازا حي مروج سموحه من مجموعة المعماري,7842200,حي مروج سموحه الاسكندريه امام جرين بلازا,226,متر²,5,4,سموحة
1282,4114479,شقه للبيع 204م دابل فيو اكبر بلازا ونادي  حي مروج سموحه من مجموعة المعماري,5691600,حي مروج سموحه الاسكندريه امام جرين بلازا,204,متر²,4,3,سموحة
1283,4114481,شقه للبيع 185م دابل 4غرف فيو اكبر بلازا بحي مروج سموحه من مجموعة المعماري,4692000,حي مروج سموحه الاسكندريه امام جرين بلازا,185,متر²,4,3,سموحة
1284,4127316,للبيع بأرقي كمبوند حي مروج شقه دوبلكس بحديقه 559م فيو نادي من مجموعة المعماري,17750000,حي مروج سموحه الاسكندريه امام جرين بلازا,559,متر²,7,6,سموحة
